Glottocode,LANG_IS,Shp_Lng,Shap_Ar,L1_Users,Digits,All_Users,Countries,Family,Classification,Latitude,Longitude,EGIDS,Is_Written,glottolog_macroarea,status,family_id,parent_id,latitude,longitude,child_dialect_count,country_ids,family_name,Family_size,DPLACE subsistence,Forager language definite,Forager language possible,ISO3,LON,LAT,island,written,EA033_Extended
miju1243,mxj,1.69331175,0.179186885,18200,5,18200,2,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Mijish",28.1064,97.0061,6a,T,Eurasia,definitely endangered,sino1245,gema1234,28.4732,97.0444,0,IN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
mika1239,mik,1.205323174,0.040682118,290,3,290,1,Muskogean,"Muskogean, Eastern Muskogean, Central Muskogean, Hitchiti-Mikasuki",26.0907,-80.931,6b,T,North America,definitely endangered,musk1252,musk1252,26.08142,-80.90847,2,US,Muskogean,7,NA,0,0,USA,-99.06024063,39.50155413,0,1,NA
mika1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Africa,safe,atla1278,liko1251,1.488279,15.951762,0,CG,Atlantic-Congo,1436,NA,0,0,COG,15.13446177,-0.837801087,0,NA,NA
mikm1235,mic,6.418512661,0.129826515,6900,4,6900,2,Algic,"Algic, Algonquian, Eastern Algonquian",45.2402,-63.2938,6b,T,North America,definitely endangered,algi1248,east2700,45.9941,-65.5766,2,CA US,Algic,46,0,1,0,CAN,-101.5698221,57.7487688,0,1,1
mila1245,adi,6.773016538,1.132311858,98090,5,98090,2,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Tani",28.4918,94.8052,5,T,Eurasia,vulnerable,sino1245,koro1317,28.5539908,95.186127,0,IN,Sino-Tibetan,496,NA,0,0,IND,79.59370376,22.92500641,0,1,NA
mili1235,ymh,NA,NA,23000,5,23000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Central",24.1251,100.627,6b,F,Eurasia,vulnerable,sino1245,unun9959,24.115,100.611,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
milt1241,mlj,0.677500571,0.032875044,270,3,270,1,Afro-Asiatic,"Afro-Asiatic, Chadic, East, A, A.1, 2",10.2373,17.4107,8a,F,Africa,definitely endangered,afro1255,soko1265,10.2347,17.4126,0,TD,Afro-Asiatic,375,NA,0,0,TCD,18.58132953,15.3288674,0,0,NA
mina1268,min,21.37087066,3.249276667,5530000,7,5530000,1,Austronesian,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay",-0.3768,100.3105,5,T,Papunesia,safe,aust1307,mina1280,-0.896,100.44,11,ID,Austronesian,1276,1,0,0,IDN,114.0226835,-0.254301557,1,1,1
mina1269,mvn,0.299424886,0.005539603,2300,4,2300,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Taupota",-9.6082,150.4833,5,T,Papunesia,safe,aust1307,taup1241,-9.59922,150.501,0,PG,Austronesian,1276,NA,0,0,NA,NA,NA,1,1,NA
mina1274,mcv,0.872562834,0.036386993,300,3,300,1,Trans-New Guinea,"Trans-New Guinea, Inland Gulf, Minanibai",-7.5988,144.017,6b,F,Papunesia,vulnerable,anim1240,west2867,-7.61717,144.011,0,PG,Anim,17,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
mina1276,hna,0.825564975,0.035556245,11000,5,11000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.7",10.3756,13.8104,6a,F,Africa,safe,afro1255,bium1274,10.38053,13.84054,3,CM,Afro-Asiatic,375,NA,0,0,CMR,12.61155252,5.66309813,0,0,NA
minb1244,mnp,7.077649911,2.42527816,10915200,8,10915200,2,Sino-Tibetan,"Sino-Tibetan, Chinese",27.2137,118.1054,5,T,Eurasia,safe,sino1245,inla1267,27.05,118.32,10,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
mind1253,cdo,24.40659925,2.587425827,9117520,7,9117520,6,Sino-Tibetan,"Sino-Tibetan, Chinese",26.5316,119.2168,3,T,Eurasia,safe,sino1245,coas1318,26,119.5,2,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
mind1255,mpn,0.068177918,0.000182442,80,2,80,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel, Astrolabe",-5.5372,146.1573,7,F,Papunesia,definitely endangered,aust1307,astr1247,-5.5,146.15,0,PG,Austronesian,1276,NA,0,0,NA,NA,NA,0,0,NA
mind1263,drc,0.134974915,0.001350702,500,3,500,1,Indo-European,"Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Ibero-Romance, West Iberian, Portuguese-Galician",39.5318,-8.697,8b,T,Eurasia,severely endangered,indo1319,gali1263,39.5144,-8.68866,0,PT,Indo-European,588,NA,0,0,PRT,-8.055765588,39.63404977,0,1,NA
ming1252,xmf,3.369880121,0.514661926,345530,6,345530,1,Kartvelian,"Kartvelian, Zan",42.4936,41.9997,6a,T,Eurasia,definitely endangered,kart1248,zann1245,42.5129,41.8719,0,GE,Kartvelian,6,NA,0,0,GEO,43.48154042,42.1620187,0,1,NA
ming1254,mko,0.538299338,0.013698387,3000,4,3000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Waja-Jen, Jen",9.4054,11.3017,6a,F,Africa,definitely endangered,atla1278,jenn1241,9.25942,11.295,0,NG,Atlantic-Congo,1436,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
mini1251,vmg,0.291713828,0.00218052,600,3,600,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Mono-Uruava",-4.2351,151.8342,6a,T,Papunesia,safe,aust1307,mini1257,-4.31803,152.005,0,PG,Austronesian,1276,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
mini1253,wii,0.44909518,0.006097218,100,3,100,1,Torricelli,"Torricelli, Maimai, Wiaki",-3.597,142.3814,7,T,Papunesia,critically endangered,nucl1708,nucl1708,-3.59408,142.33,0,PG,Nuclear Torricelli,55,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
mini1256,hto,8.113440488,2.305350383,1500,4,1500,1,Witotoan,"Witotoan, Proto-Huitoto-Ocaina, Early Huitoto, Proto-Minica-Murai",-0.3958,-73.6387,7,T,South America,definitely endangered,huit1251,mini1255,-1.54535,-73.1107,0,CO,Huitotoan,7,NA,0,0,COL,-73.07773209,3.927213863,0,1,NA
minn1241,nan,34.14426731,3.718393296,49797500,8,50184500,11,Sino-Tibetan,"Sino-Tibetan, Chinese",23.3051,116.2711,3,T,Eurasia,safe,sino1245,coas1318,24.5,118.17,23,CN TW,Sino-Tibetan,496,1,0,0,CHN,103.8653653,36.60943238,1,1,1
mino1243,mqq,0.305535342,0.003560956,1200,4,1200,1,Austronesian,"Austronesian, Malayo-Polynesian, North Borneo, Sabahan, Dusunic, Dusun, Central",5.4022,116.8242,6b,T,Papunesia,vulnerable,aust1307,sugu1244,5.43348,116.759,0,MY,Austronesian,1276,NA,0,0,MYS,114.675514,3.548111771,1,1,NA
minr1238,mnq,3.174532706,0.259630885,100,3,100,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Aslian, North Aslian, Eastern",5.1078,102.0256,6b,F,Eurasia,definitely endangered,aust1305,menr1235,5.01108,102.047,0,MY,Austroasiatic,156,NA,1,0,MYS,114.675514,3.548111771,0,0,NA
mint1239,mzt,1.100445578,0.060172522,180,3,180,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Aslian, North Aslian, Eastern",4.5741,101.981,8a,F,Eurasia,severely endangered,aust1305,bate1268,4.59376,101.986,0,MY,Austroasiatic,156,NA,1,0,MYS,114.675514,3.548111771,0,0,NA
minz1235,czo,3.300127324,0.428556335,3100000,7,3100000,1,Sino-Tibetan,"Sino-Tibetan, Chinese",26.076,117.3498,6a,F,Eurasia,safe,sino1245,inla1267,26.0686,117.376,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
minz1236,zgm,0.784330123,0.039816676,173000,6,173000,1,Tai-Kadai,"Tai-Kadai, Kam-Tai, Tai, Central",23.3,105.5,6a,T,Eurasia,safe,taik1256,deba1238,23.33,105.5,0,CN,Tai-Kadai,95,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
miqi1235,yiq,NA,NA,30000,5,30000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Central",25.4591,102.3994,7,F,Eurasia,definitely endangered,sino1245,lipo1244,25.3,102.301,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
mira1251,mwl,0.982051022,0.044025105,15000,5,15000,1,Indo-European,"Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Ibero-Romance, West Iberian, Asturo-Leonese",41.5259,-6.3388,2,T,Eurasia,vulnerable,indo1319,astu1244,41.5375,-6.38371,0,ES PT,Indo-European,588,NA,0,0,ESP,-3.617020602,40.34865611,0,1,NA
mire1238,mvh,1.238138472,0.069343762,5000,4,5000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, East, A, A.1, 1",9.6586,16.9899,6a,F,Africa,safe,afro1255,east2643,9.69132,16.9932,0,TD,Afro-Asiatic,375,NA,0,0,TCD,18.58132953,15.3288674,0,0,NA
miri1266,mep,6.807291581,1.504802729,12,2,12,1,Australian,"Australian, Djeragan",-16.3723,128.9054,8b,F,Australia,critically endangered,jarr1235,jarr1235,-16.3596,128.889,0,AU,Jarrakan,3,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
mirp1238,phr,5.546679176,0.842213269,3541900,7,3541900,2,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Panjabi, Western Panjabi",33.7103,73.6786,6a,T,Eurasia,safe,indo1319,paha1251,33.5582,74.3713,0,GB IN,Indo-European,588,NA,0,0,IND,79.59370376,22.92500641,0,1,NA
mish1244,mjs,0.671015201,0.019805647,6000,4,6000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, West, A, A.3, Angas Proper, 1",9.2052,9.3315,6a,F,Africa,safe,afro1255,kofy1243,9.20477,9.33752,1,NG,Afro-Asiatic,375,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
misi1242,mrg,6.559525548,0.696588349,551000,6,551000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Tani",27.0134,94.2441,5,T,Eurasia,safe,sino1245,east2361,27.418,94.69,4,IN,Sino-Tibetan,496,NA,0,0,IND,79.59370376,22.92500641,0,1,NA
misi1243,mpx,3.081079844,0.025285333,18000,5,18000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Kilivila-Louisiades, Misima",-10.6577,152.7869,5,T,Papunesia,safe,aust1307,kili1270,-10.6821,152.696,2,PG,Austronesian,1276,NA,0,0,NA,NA,NA,1,1,NA
misk1235,miq,14.28307292,0.746176771,143000,6,143000,2,Misumalpan,Misumalpan,14.6057,-84.293,5,T,North America,safe,misu1242,misu1242,15.1576,-84.2942,5,HN NI,Misumalpan,5,0,0,0,HND,-86.58996384,14.82294708,0,1,1
mitl1235,vmm,0.315785539,0.007612257,1800,4,1800,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec",17.1603,-97.1732,6a,T,North America,vulnerable,otom1299,east2735,17.16,-97.1757,0,MX,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
mitl1236,zaw,0.864589179,0.04694016,19500,5,19500,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Zapotecan, Zapotec",16.8734,-96.288,5,T,North America,safe,otom1299,cent2146,16.86849,-96.29434,1,MX,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
mitu1240,zmq,4.847108908,0.706048283,50900,5,50900,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Mbole-Enya (D.13)",-1.4151,25.2401,6a,F,Africa,safe,atla1278,mitu1242,-1.57031,25.104,0,CD,Atlantic-Congo,1436,NA,0,0,COD,23.58295583,-2.850275711,0,0,NA
miuu1237,mpo,0.343726167,0.008554644,395,3,395,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Arawe-Pasismanua, Pasismanua",-6.0009,149.5723,5,T,Papunesia,definitely endangered,aust1307,pasi1254,-5.88037,149.557,0,PG,Austronesian,1276,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
mixi1241,mfg,0.765156288,0.027208938,20000,5,20000,1,Niger-Congo,"Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Manding-Mokole, Mokole",10.6714,-14.3819,6a,T,Africa,safe,mand1469,nucl1445,10.6822,-14.385,0,GN,Mande,75,NA,0,0,GIN,-11.06085374,10.44827288,0,1,NA
mixt1425,mix,0.591473131,0.022010623,9170,4,9170,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec",17.3384,-97.8862,6a,T,North America,definitely endangered,otom1299,mixt1427,17.3317,-97.8791,0,MX US,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
mixt1426,zpm,1.243991118,0.034088993,7000,4,7000,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Zapotecan, Zapotec",16.2028,-96.2472,5,T,North America,definitely endangered,otom1299,mixt1428,16.1724,-96.2372,2,MX,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
miya1259,mvi,1.389581278,0.01909431,NA,NA,NA,1,Japonic,"Japonic, Ryukyuan, Sakishima",24.7781,125.31,7,F,Eurasia,severely endangered,japo1237,ryuk1244,24.7564,125.363,8,JP,Japonic,15,1,0,0,NA,NA,NA,1,0,NA
miya1266,mkf,0.336166415,0.007585448,30000,5,30000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, West, B, B.2",10.9205,9.7137,6a,T,Africa,safe,afro1255,warj1254,10.9234,9.71505,5,NG,Afro-Asiatic,375,NA,0,0,NGA,7.995127754,9.548318418,0,1,NA
miyo1238,soy,0.697124499,0.024068835,16250,5,16250,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Oti-Volta, Gurma",9.9667,1.406,5,T,Africa,definitely endangered,atla1278,uncl1526,9.94366,1.33302,0,BJ TG,Atlantic-Congo,1436,NA,0,0,BEN,2.337377553,9.647430781,0,1,NA
mlab1235,mra,0.707653197,0.025303734,440,3,440,2,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Khmuic, Mlabri",18.4681,101.0307,6a,T,Eurasia,definitely endangered,aust1305,khmu1236,18.5533,101.163,0,LA TH,Austroasiatic,156,0,1,0,LAO,103.7502599,18.44497809,0,1,0
mlap1238,kja,0.257814474,0.00356853,300,3,300,1,Nimboran,Nimboran,-2.5741,140.2621,8b,F,Papunesia,definitely endangered,nimb1257,mlap1239,-2.57316,140.264,0,ID,Nimboranic,5,NA,0,0,IDN,114.0226835,-0.254301557,1,0,NA
mlom1238,mlo,0.16614041,0.002004283,6200,4,6200,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Atlantic, Northern, Bak, Jola, Jola Proper, Karon-Mlomp",12.833,-16.5371,6b,F,Africa,definitely endangered,atla1278,karo1293,12.8318,-16.5383,0,SN,Atlantic-Congo,1436,NA,0,0,SEN,-14.50980279,14.35413999,0,0,NA
mmaa1238,mmu,0.597031598,0.014851088,8000,4,8000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, A, Sanaga (A.62)",4.5287,11.1202,6b,T,Africa,vulnerable,atla1278,elip1239,4.52188,11.0599,0,CM,Atlantic-Congo,1436,NA,0,0,CMR,12.61155252,5.66309813,0,1,NA
mmen1238,bfm,0.642245803,0.025209847,35000,5,35000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Ring, Center",6.4281,10.2456,6a,T,Africa,definitely endangered,atla1278,cent2275,6.43213,10.2541,3,CM,Atlantic-Congo,1436,1,0,0,CMR,12.61155252,5.66309813,0,1,NA
moba1244,mfq,1.254477884,0.096647245,320800,6,320800,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Oti-Volta, Gurma, Moba",10.7834,0.142,5,T,Africa,safe,atla1278,moba1243,10.9496,0.159565,1,BF GH TG,Atlantic-Congo,1436,1,0,0,TGO,0.996403944,8.439541955,0,1,1
mobu1235,ahm,0.127689011,0.001185212,2000,4,2000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Aizi",5.2713,-4.4727,6a,F,Africa,vulnerable,atla1278,aizi1248,5.26847,-4.47303,0,CI,Atlantic-Congo,1436,NA,0,0,CIV,-5.612043645,7.553755007,0,0,NA
mobw1234,jkm,0.612427889,0.012868272,4000,4,4000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Karenic, Southern",19.0443,96.6027,6b,F,Eurasia,vulnerable,sino1245,cent1999,19.0443,96.6027,0,MM,Sino-Tibetan,496,NA,0,0,MMR,96.50584094,21.01699987,0,0,NA
moch1255,mhn,NA,NA,1900,4,1900,1,Indo-European,"Indo-European, Germanic, West, High German, German, Upper German, Bavarian-Austrian",46.0845,11.2832,6a,F,Eurasia,definitely endangered,indo1319,glob1242,46.4916,10.8087,3,IT,Indo-European,588,NA,0,0,ITA,12.21947649,43.47247611,0,0,NA
moch1256,old,1.215506819,0.079199931,362000,6,362000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Chaga (E.622)",-3.3217,37.3335,6a,T,Africa,safe,atla1278,cent2286,-3.33743,37.3357,1,TZ,Atlantic-Congo,1436,1,0,0,TZA,34.75298813,-6.257732721,0,1,1
moch1257,mhc,0.334506623,0.006641852,110,3,110,1,Mayan,"Mayan, Yucatecan-Core Mayan, Q’anjob’alan-Chujean, Q’anjob’alan",15.4455,-92.174,8a,F,North America,critically endangered,maya1287,kanj1262,15.4538,-92.1734,2,GT MX,Mayan,33,NA,0,0,MEX,-102.5763495,23.9353719,0,0,NA
moco1246,moc,6.395527102,1.857427576,2780,4,2780,1,Guaykuruan,"Guaykuruan, Southern",-28.1764,-60.4353,7,T,South America,definitely endangered,guai1249,qomm1235,-28.097,-60.4145,0,AR,Guaicuruan,5,NA,1,0,ARG,-65.14954339,-35.220172,0,1,NA
moda1242,gbn,0.964059605,0.054938173,600,3,600,1,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Satellites, Central Sudanic, West, Bongo-Bagirmi, Bongo-Baka, Morokodo-Beli, Morokodo-Mo’da",6.1574,29.7259,7,F,Africa,definitely endangered,cent2225,gber1234,6.1463,29.7355,0,SD,Central Sudanic,64,NA,0,0,SSD,30.19861758,7.292889715,0,0,NA
moda1244,mxd,8.931760954,0.833767341,15300,5,15300,1,Austronesian,"Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Kayanic, Modang",0.7193,116.9565,6a,F,Papunesia,safe,aust1307,moda1243,0.80793,116.573,6,ID,Austronesian,1276,NA,0,0,IDN,114.0226835,-0.254301557,1,0,NA
mode1248,ell,28.53938384,2.955695333,13098380,8,13156880,9,Indo-European,"Indo-European, Greek, Attic",39.0468,22.9859,1,T,Eurasia,severely endangered,indo1319,nucl1783,38.36,23.13,29,AL BG CY EG GR IT MK RO TR UA,Indo-European,588,1,0,0,GRC,22.5638882,39.34174658,0,1,1
modo1249,mqo,0.62446644,0.025226817,2000,4,2000,1,West Papuan,"West Papuan, North Halmahera, Galela-Loloda",1.394,127.7513,6a,F,Papunesia,vulnerable,nort2923,kaor1242,1.40199,127.752,2,ID,North Halmahera,15,NA,0,0,IDN,114.0226835,-0.254301557,1,0,NA
moer1240,mvq,0.160149141,0.001640958,50,2,50,1,Trans-New Guinea,"Trans-New Guinea, Madang, Croisilles, Pihom, Kumilan",-4.6213,145.4593,7,F,Papunesia,severely endangered,nucl1709,kumi1249,-4.62246,145.458,0,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
mofu1248,mif,0.890214827,0.033808973,90000,5,90000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.5",10.566,13.9915,5,T,Africa,safe,afro1255,mofu1250,10.567,14.0314,6,CM,Afro-Asiatic,375,NA,0,0,CMR,12.61155252,5.66309813,0,1,NA
mogu1251,mou,1.600309434,0.11209247,7000,4,7000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, East, B, B.1, 1",11.5699,18.6021,6a,T,Africa,safe,afro1255,birg1240,11.5199,18.6082,4,TD,Afro-Asiatic,375,NA,0,0,TCD,18.58132953,15.3288674,0,1,NA
moha1256,mov,1.090189465,0.072545139,200,3,200,1,Cochimí-Yuman,"Cochimí-Yuman, Yuman, River, Mojave",34.9017,-114.6166,8a,T,North America,critically endangered,coch1271,rive1260,34.8866,-114.599,0,US,Cochimi-Yuman,11,1,0,0,USA,-99.06024063,39.50155413,0,1,1
moha1258,moh,2.303155433,0.072528851,3990,4,4090,2,Iroquoian,"Iroquoian, Northern Iroquoian, Five Nations-Huronian-Susquehannock, Five Nations-Susquehannock, Mohawk-Oneida",45.0514,-74.5541,6b,T,North America,definitely endangered,iroq1247,moha1257,43.72,-74.66836,0,CA US,Iroquoian,11,NA,0,0,USA,-99.06024063,39.50155413,0,1,NA
moic1236,mow,1.973395571,0.158795206,3020,4,3020,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, C, Bangi-Ntomba (C.32)",-1.744,16.4216,6b,F,Africa,vulnerable,atla1278,boba1249,-1.72413,16.4556,0,CD CG,Atlantic-Congo,1436,NA,0,0,COD,23.58295583,-2.850275711,0,0,NA
moii1235,mxn,4.335985502,0.212794558,4600,4,4600,1,West Papuan,"West Papuan, West Bird’s Head",-0.9699,131.4458,6b,F,Papunesia,vulnerable,west1493,sege1236,-0.96532,131.52,2,ID,West Bird's Head,5,NA,0,0,IDN,114.0226835,-0.254301557,1,0,NA
moik1239,mkp,0.860113366,0.052451333,570,3,570,1,Trans-New Guinea,"Trans-New Guinea, Southeast Papuan, Yareban",-9.5842,148.3095,6a,T,Papunesia,safe,yare1250,dori1247,-9.60232,148.312,0,PG,Yareban,5,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
moin1241,mwz,0.98007712,0.029962872,4200,4,4200,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Unclassified",1.2252,23.4989,6a,F,Africa,vulnerable,atla1278,baso1234,1.20615,23.5035,0,CD,Atlantic-Congo,1436,NA,0,0,COD,23.58295583,-2.850275711,0,0,NA
moji1238,ymi,NA,NA,2000,4,2000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Southeastern",23.4042,104.2618,7,F,Eurasia,vulnerable,sino1245,muji1235,23.2,104.15,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
moke1240,mft,0.102907615,0.000371805,300,3,300,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, Mokoreng-Loniu",-1.9998,147.4003,6a,F,Papunesia,definitely endangered,aust1307,moko1244,-2.01602,147.423,0,PG,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
moke1242,mwt,14.80162692,0.13310878,6000,4,6000,2,Austronesian,"Austronesian, Malayo-Polynesian, Moklen",11.6716,98.2639,6b,T,Eurasia,definitely endangered,aust1307,moke1241,10.1474,98.6765,3,MM TH,Austronesian,1276,0,1,0,THA,101.0061335,15.01697499,0,1,0
moki1238,mkj,0.072728509,0.000104711,1000,4,1000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Micronesian, Micronesian Proper, Pohnpeic-Chuukic, Pohnpeic",6.6564,159.7763,6a,T,Papunesia,definitely endangered,aust1307,pona1248,6.65651,159.776,0,FM,Austronesian,1276,NA,0,0,NA,NA,NA,0,1,NA
mokk1243,mqt,0.337206641,0.00870386,7,1,7,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Eastern Palaungic, Angkuic",18.9413,99.6729,8b,F,Eurasia,critically endangered,aust1305,sout3232,18.9117,99.5821,0,TH,Austroasiatic,156,NA,0,0,THA,101.0061335,15.01697499,0,0,NA
mokl1243,mkm,0.585866287,0.004484865,1500,4,1500,1,Austronesian,"Austronesian, Malayo-Polynesian, Moklen",8.1633,98.3223,6b,T,Eurasia,definitely endangered,aust1307,moke1241,8.16761,98.3176,0,TH,Austronesian,1276,NA,0,0,THA,101.0061335,15.01697499,1,1,NA
moko1243,mkl,1.506069681,0.08709373,34200,5,34200,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri",11.0562,3.0557,5,T,Africa,safe,atla1278,edea1234,11.0438,3.05998,0,BJ,Atlantic-Congo,1436,NA,0,0,BEN,2.337377553,9.647430781,0,1,NA
mokp1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Africa,safe,atla1278,mitu1242,-1.95077,25.043698,0,CD,Atlantic-Congo,1436,NA,0,0,COD,23.58295583,-2.850275711,0,NA,NA
mokp1239,bri,1.268329322,0.058581231,20000,5,20000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, A, Duala (A.22)",4.2186,9.2676,6b,T,Africa,vulnerable,atla1278,kpwe1234,4.24178,9.23887,0,CM,Atlantic-Congo,1436,1,0,0,CMR,12.61155252,5.66309813,0,1,0
moks1248,mdf,16.42403068,1.605118927,2030,4,2030,1,Uralic,"Uralic, Mordvin",54.3194,42.7561,5,T,Eurasia,safe,ural1272,mord1256,54.1855,42.6728,0,RU,Uralic,48,NA,0,0,RUS,99.21652679,61.69256471,0,1,NA
